y,u,mut,k,eps,v2,nuSA,T,alphat,epst,kt,om,fv2
1.8718328026,0.7662297486,0.0011153488,0.0164235999,0.0045435906,0.0016337367,0.0002780593,0.2472477145,0.0011094862,0.0010000000,0.1000000000,1.0000000000,0.1649327574
1.8783156825,0.7525795030,0.0010350585,0.0165735952,0.0047481638,0.0015659882,0.0002774831,0.2427238208,0.0010188832,0.0010000000,0.1000000000,1.0000000000,0.1616487505
1.8845223335,0.7386104395,0.0009583922,0.0167005899,0.0049542770,0.0014974375,0.0002769313,0.2380846803,0.0009328507,0.0010000000,0.1000000000,1.0000000000,0.1582312752
1.8904626966,0.7243122486,0.0008853450,0.0168019510,0.0051605731,0.0014282902,0.0002764033,0.2333235227,0.0008513978,0.0010000000,0.1000000000,1.0000000000,0.1546875331
1.8961465220,0.7096749293,0.0008158968,0.0168748720,0.0053654656,0.0013587544,0.0002758981,0.2284337161,0.0007745144,0.0010000000,0.1000000000,1.0000000000,0.1510251117
1.9015833556,0.6946889705,0.0007500127,0.0169163904,0.0055671277,0.0012890404,0.0002754148,0.2234089118,0.0007021721,0.0010000000,0.1000000000,1.0000000000,0.1472519624
1.9067825285,0.6793455597,0.0006876447,0.0169234146,0.0057634876,0.0012193606,0.0002749527,0.2182432242,0.0006343251,0.0010000000,0.1000000000,1.0000000000,0.1433763798
1.9117531477,0.6636368210,0.0006287324,0.0168927619,0.0059522323,0.0011499292,0.0002745108,0.2129314503,0.0005709106,0.0010000000,0.1000000000,1.0000000000,0.1394069812
1.9165040890,0.6475560843,0.0005732048,0.0168212092,0.0061308217,0.0010809617,0.0002740885,0.2074693294,0.0005118497,0.0010000000,0.1000000000,1.0000000000,0.1353526866
1.9210439915,0.6310981871,0.0005209813,0.0167055585,0.0062965172,0.0010126744,0.0002736850,0.2018538437,0.0004570477,0.0010000000,0.1000000000,1.0000000000,0.1312226987
1.9253812529,0.6142598096,0.0004719728,0.0165427185,0.0064464266,0.0009452843,0.0002732994,0.1960835533,0.0004063948,0.0010000000,0.1000000000,1.0000000000,0.1270264822
1.9295240269,0.5970398444,0.0004260835,0.0163298039,0.0065775682,0.0008790078,0.0002729312,0.1901589559,0.0003597662,0.0010000000,0.1000000000,1.0000000000,0.1227737419
1.9334802217,0.5794397987,0.0003832119,0.0160642516,0.0066869565,0.0008140602,0.0002725795,0.1840828528,0.0003170229,0.0010000000,0.1000000000,1.0000000000,0.1184743990
1.9372574991,0.5614642290,0.0003432524,0.0157439544,0.0067717114,0.0007506547,0.0002722438,0.1778606971,0.0002780119,0.0010000000,0.1000000000,1.0000000000,0.1141385646
1.9408632750,0.5431212043,0.0003060965,0.0153674099,0.0068291905,0.0006890007,0.0002719233,0.1715008912,0.0002425670,0.0010000000,0.1000000000,1.0000000000,0.1097765083
1.9443047207,0.5244227939,0.0002716343,0.0149338801,0.0068571426,0.0006293024,0.0002716174,0.1650149981,0.0002105102,0.0010000000,0.1000000000,1.0000000000,0.1053986233
1.9475887648,0.5053855749,0.0002397558,0.0144435563,0.0068538795,0.0005717570,0.0002713254,0.1584178298,0.0001816527,0.0010000000,0.1000000000,1.0000000000,0.1010153841
1.9507220961,0.4860311488,0.0002103523,0.0138977207,0.0068184584,0.0005165522,0.0002710469,0.1517273838,0.0001557974,0.0010000000,0.1000000000,1.0000000000,0.0966372968
1.9537111666,0.4663866587,0.0001833176,0.0132988932,0.0067508660,0.0004638640,0.0002707812,0.1449646108,0.0001327416,0.0010000000,0.1000000000,1.0000000000,0.0922748410
1.9565621954,0.4464852890,0.0001585495,0.0126509505,0.0066521922,0.0004138540,0.0002705278,0.1381530175,0.0001122805,0.0010000000,0.1000000000,1.0000000000,0.0879384010
1.9592811732,0.4263667299,0.0001359511,0.0119592004,0.0065247785,0.0003666663,0.0002702861,0.1313181286,0.0000942109,0.0010000000,0.1000000000,1.0000000000,0.0836381856
1.9618738665,0.4060775758,0.0001154313,0.0112303943,0.0063723256,0.0003224251,0.0002700557,0.1244868492,0.0000783352,0.0010000000,0.1000000000,1.0000000000,0.0793841347
1.9643458227,0.3856716175,0.0000969064,0.0104726614,0.0061999453,0.0002812313,0.0002698359,0.1176867773,0.0000644651,0.0010000000,0.1000000000,1.0000000000,0.0751858124
1.9667023755,0.3652099690,0.0000802999,0.0096953487,0.0060141430,0.0002431602,0.0002696265,0.1109455177,0.0000524244,0.0010000000,0.1000000000,1.0000000000,0.0710522837
1.9689486499,0.3447609427,0.0000655428,0.0089087565,0.0058227252,0.0002082585,0.0002694268,0.1042900324,0.0000420506,0.0010000000,0.1000000000,1.0000000000,0.0669919749
1.9710895681,0.3243995510,0.0000525712,0.0081237699,0.0056346310,0.0001765427,0.0002692365,0.0977460529,0.0000331953,0.0010000000,0.1000000000,1.0000000000,0.0630125178
1.9731298548,0.3042254216,0.0000419239,0.0073521866,0.0054599178,0.0001480242,0.0002690551,0.0913417630,0.0000261167,0.0010000000,0.1000000000,1.0000000000,0.0591206231
1.9750740433,0.2844209881,0.0000353338,0.0066078625,0.0053087822,0.0001227765,0.0002688823,0.0851194615,0.0000218234,0.0010000000,0.1000000000,1.0000000000,0.0553223426
1.9769264814,0.2651222372,0.0000293908,0.0058987658,0.0051847353,0.0001007342,0.0002687176,0.0791069469,0.0000180105,0.0010000000,0.1000000000,1.0000000000,0.0516240907
1.9786913367,0.2463527843,0.0000240940,0.0052283931,0.0050904573,0.0000816750,0.0002685608,0.0733061997,0.0000146597,0.0010000000,0.1000000000,1.0000000000,0.0480309789
1.9803726030,0.2281352298,0.0000194378,0.0045995999,0.0050280148,0.0000653697,0.0002684113,0.0677184102,0.0000117518,0.0010000000,0.1000000000,1.0000000000,0.0445467557
1.9819741058,0.2104904115,0.0000154094,0.0040145185,0.0049988149,0.0000515826,0.0002682690,0.0623439275,0.0000092646,0.0010000000,0.1000000000,1.0000000000,0.0411739757
1.9834995080,0.1934365180,0.0000119855,0.0034745080,0.0050035970,0.0000400739,0.0002681334,0.0571821990,0.0000071716,0.0010000000,0.1000000000,1.0000000000,0.0379141508
1.9849523159,0.1769881873,0.0000091317,0.0029801465,0.0050424606,0.0000306018,0.0002680042,0.0522317202,0.0000054421,0.0010000000,0.1000000000,1.0000000000,0.0347678857
1.9863358846,0.1611557307,0.0000068029,0.0025312660,0.0051149263,0.0000229259,0.0002678813,0.0474900102,0.0000040409,0.0010000000,0.1000000000,1.0000000000,0.0317349990
1.9876534236,0.1459446066,0.0000049452,0.0021270295,0.0052200224,0.0000168110,0.0002677641,0.0429536270,0.0000029296,0.0010000000,0.1000000000,1.0000000000,0.0288146336
1.9889080021,0.1313552189,0.0000034988,0.0017660366,0.0053563856,0.0000120315,0.0002676526,0.0386182269,0.0000020684,0.0010000000,0.1000000000,1.0000000000,0.0260053581
1.9901025543,0.1173830533,0.0000024017,0.0014464466,0.0055223658,0.0000083745,0.0002675464,0.0344786641,0.0000014176,0.0010000000,0.1000000000,1.0000000000,0.0233052591
1.9912398850,0.1040191033,0.0000015928,0.0011661038,0.0057161247,0.0000056432,0.0002674453,0.0305291204,0.0000009391,0.0010000000,0.1000000000,1.0000000000,0.0207120270
1.9923226740,0.0912505027,0.0000010149,0.0009226538,0.0059357213,0.0000036597,0.0002673491,0.0267632523,0.0000005979,0.0010000000,0.1000000000,1.0000000000,0.0182230340
1.9933534817,0.0790612687,0.0000006166,0.0007136426,0.0061791806,0.0000022660,0.0002672575,0.0231743415,0.0000003630,0.0010000000,0.1000000000,1.0000000000,0.0158354048
1.9943347532,0.0674330662,0.0000003534,0.0005365963,0.0064445440,0.0000013248,0.0002671702,0.0197554369,0.0000002080,0.0010000000,0.1000000000,1.0000000000,0.0135460798
1.9952688237,0.0563459297,0.0000001881,0.0003890791,0.0067299040,0.0000007199,0.0002670872,0.0164994822,0.0000001107,0.0010000000,0.1000000000,1.0000000000,0.0113518708
1.9961579223,0.0457788988,0.0000000908,0.0002687345,0.0070334248,0.0000003550,0.0002670082,0.0133994227,0.0000000534,0.0010000000,0.1000000000,1.0000000000,0.0092495089
1.9970041770,0.0357105480,0.0000000383,0.0001733104,0.0073533526,0.0000001528,0.0002669330,0.0104482916,0.0000000225,0.0010000000,0.1000000000,1.0000000000,0.0072356860
1.9978096186,0.0261194083,0.0000000132,0.0001006729,0.0076880175,0.0000000537,0.0002668614,0.0076392761,0.0000000077,0.0010000000,0.1000000000,1.0000000000,0.0053070886
1.9985761848,0.0169842856,0.0000000032,0.0000488125,0.0080358320,0.0000000134,0.0002667932,0.0049657648,0.0000000019,0.0010000000,0.1000000000,1.0000000000,0.0034604268
1.9993057241,0.0082844917,0.0000000004,0.0000158432,0.0083952851,0.0000000016,0.0002667284,0.0024213806,0.0000000002,0.0010000000,0.1000000000,1.0000000000,0.0016924569
2.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0087649361,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0010000000,0.1000000000,1.0000000000,0.0000000000
