y\tu\tk\teps\tv2\tnuSA\tT\talphat\tepst\tkt
1.6067163378	16.0952649119	2.1350741832	4.4740705200	0.0666666667	0.0055555556	0.3613327072	0.0813706971	0.0010000000	0.1000000000
1.6228123217	15.9682716729	2.2063444682	4.7746083509	0.0666666667	0.0055555556	0.3573606936	0.0794525215	0.0010000000	0.1000000000
1.6384189492	15.8390163825	2.2774689720	5.0910272857	0.0666666667	0.0055555556	0.3534188471	0.0774170800	0.0010000000	0.1000000000
1.6535393936	15.7074942119	2.3483760796	5.4241656135	0.0666666667	0.0055555556	0.3495024987	0.0752769351	0.0010000000	0.1000000000
1.6681778223	15.5736898261	2.4189898412	5.7749065787	0.0666666667	0.0055555556	0.3456070694	0.0730447187	0.0010000000	0.1000000000
1.6823393191	15.4375775688	2.4892283810	6.1441781435	0.0666666667	0.0055555556	0.3417280521	0.0707329975	0.0010000000	0.1000000000
1.6960298066	15.2991215455	2.5590023004	6.5329525462	0.0666666667	0.0055555556	0.3378609918	0.0683541550	0.0010000000	0.1000000000
1.7092559693	15.1582756093	2.6282130512	6.9422455378	0.0666666667	0.0055555556	0.3340014658	0.0659202900	0.0010000000	0.1000000000
1.7220251786	15.0149832514	2.6967512565	7.3731151530	0.0666666667	0.0055555556	0.3301450629	0.0634431301	0.0010000000	0.1000000000
1.7343454187	14.8691773982	2.7644949581	7.8266598309	0.0666666667	0.0055555556	0.3262873624	0.0609339603	0.0010000000	0.1000000000
1.7462252162	14.7207801151	2.8313077658	8.3040156481	0.0666666667	0.0055555556	0.3224239112	0.0584035644	0.0010000000	0.1000000000
1.7576735710	14.5697022177	2.8970368901	8.8063523586	0.0666666667	0.0055555556	0.3185502016	0.0558621808	0.0010000000	0.1000000000
1.7686998906	14.4158427897	2.9615110348	9.3348678463	0.0666666667	0.0055555556	0.3146616466	0.0533194689	0.0010000000	0.1000000000
1.7793139285	14.2590886078	3.0245381308	9.8907804807	0.0666666667	0.0055555556	0.3107535551	0.0507844884	0.0010000000	0.1000000000
1.7895257240	14.0993134747	3.0859028892	10.4753187263	0.0666666667	0.0055555556	0.3068211056	0.0482656877	0.0010000000	0.1000000000
1.7993455473	13.9363774622	3.1453641606	11.0897071792	0.0666666667	0.0055555556	0.3028593186	0.0457709020	0.0010000000	0.1000000000
1.8087838469	13.7701260700	3.2026520841	11.7351479928	0.0666666667	0.0055555556	0.2988630279	0.0433073602	0.0010000000	0.1000000000
1.8178512012	13.6003893076	3.2574650236	12.4127963995	0.0666666667	0.0055555556	0.2948268505	0.0408816981	0.0010000000	0.1000000000
1.8265582733	13.4269807121	3.3094662942	13.1237287398	0.0666666667	0.0055555556	0.2907451556	0.0384999787	0.0010000000	0.1000000000
1.8349157693	13.2496963227	3.3582807007	13.8689010751	0.0666666667	0.0055555556	0.2866120327	0.0361677159	0.0010000000	0.1000000000
1.8429344002	13.0683136371	3.4034909304	14.6490960920	0.0666666667	0.0055555556	0.2824212592	0.0338899034	0.0010000000	0.1000000000
1.8506248471	12.8825905934	3.4446338794	15.4648556211	0.0666666667	0.0055555556	0.2781662682	0.0316710453	0.0010000000	0.1000000000
1.8579977295	12.6922646291	3.4811970322	16.3163957257	0.0666666667	0.0055555556	0.2738401178	0.0295151879	0.0010000000	0.1000000000
1.8650635767	12.4970518953	3.5126150816	17.2035010131	0.0666666667	0.0055555556	0.2694354623	0.0274259529	0.0010000000	0.1000000000
1.8718328026	12.2966467268	3.5382670581	18.1253946661	0.0666666667	0.0055555556	0.2649445285	0.0254065685	0.0010000000	0.1000000000
1.8783156825	12.0907215057	3.5574743472	19.0805808130	0.0666666667	0.0055555556	0.2603590982	0.0234599003	0.0010000000	0.1000000000
1.8845223335	11.8789270991	3.5695001188	20.0666564315	0.0666666667	0.0055555556	0.2556705020	0.0215884795	0.0010000000	0.1000000000
1.8904626966	11.6608941068	3.5735508656	21.0800912752	0.0666666667	0.0055555556	0.2508696281	0.0197945282	0.0010000000	0.1000000000
1.8961465220	11.4362352249	3.5687809628	22.1159766723	0.0666666667	0.0055555556	0.2459469523	0.0180799814	0.0010000000	0.1000000000
1.9015833556	11.2045491099	3.5543014019	23.1677479206	0.0666666667	0.0055555556	0.2408925982	0.0164465052	0.0010000000	0.1000000000
1.9067825285	10.9654262246	3.5291941059	24.2268909007	0.0666666667	0.0055555556	0.2356964370	0.0148955103	0.0010000000	0.1000000000
1.9117531477	10.7184572370	3.4925334571	25.2826519744	0.0666666667	0.0055555556	0.2303482407	0.0134281611	0.0010000000	0.1000000000
1.9165040890	10.4632446387	3.4434168047	26.3217815766	0.0666666667	0.0055555556	0.2248379030	0.0120453775	0.0010000000	0.1000000000
1.9210439915	10.1994182920	3.3810056508	27.3283560227	0.0666666667	0.0055555556	0.2191557456	0.0107478316	0.0010000000	0.1000000000
1.9253812529	9.9266555956	3.3045787924	28.2837378964	0.0666666667	0.0055555556	0.2132929286	0.0095359344	0.0010000000	0.1000000000
1.9295240269	9.6447067912	3.2135977326	29.1667502820	0.0666666667	0.0055555556	0.2072419793	0.0084098134	0.0010000000	0.1000000000
1.9334802217	9.3534255550	3.1077829525	29.9541491593	0.0666666667	0.0055555556	0.2009974505	0.0073692785	0.0010000000	0.1000000000
1.9372574991	9.0528043307	2.9871970354	30.6214739530	0.0666666667	0.0055555556	0.1945567027	0.0064137754	0.0010000000	0.1000000000
1.9408632750	8.7430128173	2.8523272154	31.1443291414	0.0666666667	0.0055555556	0.1879207853	0.0055423273	0.0010000000	0.1000000000
1.9443047207	8.4244366243	2.7041561318	31.5000914379	0.0666666667	0.0055555556	0.1810953577	0.0047534669	0.0010000000	0.1000000000
1.9475887648	8.0977115363	2.5442063978	31.6699449276	0.0666666667	0.0055555556	0.1740915550	0.0040451655	0.0010000000	0.1000000000
1.9507220961	7.7637474544	2.3745435211	31.6410314128	0.0666666667	0.0055555556	0.1669266649	0.0034147683	0.0010000000	0.1000000000
1.9537111666	7.4237355028	2.1977243828	31.4083941231	0.0666666667	0.0055555556	0.1596244581	0.0028589509	0.0010000000	0.1000000000
1.9565621954	7.0791326450	2.0166858759	30.9763345392	0.0666666667	0.0055555556	0.1522150234	0.0023737093	0.0010000000	0.1000000000
1.9592811732	6.7316208398	1.8345797693	30.3588389427	0.0666666667	0.0055555556	0.1447340116	0.0019543983	0.0010000000	0.1000000000
1.9618738665	6.3830420569	1.6545726156	29.5788804115	0.0666666667	0.0055555556	0.1372212841	0.0015958225	0.0010000000	0.1000000000
1.9643458227	6.0353153901	1.4796392572	28.6665983531	0.0666666667	0.0055555556	0.1297190838	0.0012923789	0.0010000000	0.1000000000
1.9667023755	5.6903466459	1.3123812558	27.6563333131	0.0666666667	0.0055555556	0.1222699571	0.0010382441	0.0010000000	0.1000000000
1.9689486499	5.3499426378	1.1548955507	26.5823229305	0.0666666667	0.0055555556	0.1149147140	0.0008275878	0.0010000000	0.1000000000
1.9710895681	5.0157403071	1.0087054068	25.4741419847	0.0666666667	0.0055555556	0.1076906834	0.0006547542	0.0010000000	0.1000000000
